Date,Territory,Region,Category,Product,Value,Volume,Customer_Segment
09-10-2025,Mumbai,South,B,P3,64976,496,Online
20-08-2025,Mumbai,West,C,P5,84372,107,Online
15-02-2025,Delhi,West,D,P4,79540,116,Wholesale
09-01-2026,Bangalore,West,A,P1,9639,354,Wholesale
15-02-2025,Chennai,West,C,P1,37174,87,Online
04-04-2026,Mumbai,West,C,P3,83376,197,Retail
14-01-2025,Chennai,North,D,P3,4366,414,Retail
26-03-2025,Chennai,North,A,P3,12385,421,Retail
15-11-2025,Mumbai,South,C,P1,29476,144,Wholesale
24-11-2025,Bangalore,North,D,P5,52665,270,Wholesale
03-01-2025,Chennai,West,A,P4,10922,455,Online
28-01-2025,Bangalore,North,C,P1,76611,117,Wholesale
16-01-2026,Chennai,South,C,P4,98231,97,Online
06-06-2025,Bangalore,North,B,P3,43792,256,Retail
09-12-2025,Bangalore,South,E,P6,24086,2,Online
06-02-2026,Bangalore,South,A,P2,30334,174,Wholesale
23-02-2026,Bangalore,South,D,P5,98567,5,Retail
29-11-2025,Mumbai,West,B,P6,81249,45,Wholesale
28-11-2025,Chennai,South,C,P3,84020,45,Retail
24-06-2025,Bangalore,North,D,P3,20214,231,Wholesale
24-04-2025,Delhi,North,B,P4,88963,316,Wholesale
24-01-2026,Chennai,North,B,P1,35316,143,Retail
27-11-2025,Chennai,South,E,P2,23657,380,Retail
07-09-2025,Bangalore,South,B,P5,45092,42,Retail
28-02-2025,Chennai,West,A,P2,90920,386,Online
22-07-2025,Delhi,South,E,P3,7568,472,Online
11-11-2025,Delhi,North,E,P2,81469,157,Wholesale
27-08-2025,Delhi,West,C,P5,63979,93,Wholesale
22-08-2025,Chennai,North,C,P3,38812,213,Retail
30-10-2025,Chennai,West,A,P5,44629,153,Wholesale
05-04-2025,Bangalore,South,D,P2,93631,406,Retail
24-04-2026,Chennai,West,A,P6,92149,339,Retail
21-05-2025,Chennai,South,E,P3,46712,190,Wholesale
30-11-2025,Bangalore,South,C,P3,73845,380,Retail
23-04-2025,Delhi,North,A,P6,34511,141,Wholesale
19-04-2025,Bangalore,South,C,P5,90574,190,Retail
28-12-2025,Mumbai,South,A,P1,88080,422,Online
11-12-2025,Chennai,South,A,P3,1829,384,Retail
16-10-2025,Chennai,North,B,P5,46875,185,Wholesale
07-04-2025,Mumbai,South,A,P5,97596,289,Online
22-03-2026,Mumbai,North,C,P5,58383,255,Wholesale
01-12-2025,Mumbai,West,A,P1,33802,33,Retail
16-01-2025,Bangalore,North,D,P6,33217,312,Retail
13-02-2025,Delhi,North,B,P6,37538,396,Wholesale
18-03-2026,Bangalore,South,A,P4,86984,366,Wholesale
11-01-2026,Mumbai,North,D,P6,23192,215,Online
18-08-2025,Bangalore,West,C,P3,98982,251,Online
25-01-2026,Chennai,North,D,P2,12002,477,Online
18-04-2025,Bangalore,South,B,P5,66785,413,Wholesale
05-08-2025,Mumbai,West,C,P2,56887,427,Wholesale
03-02-2026,Chennai,South,A,P5,8557,60,Wholesale
17-09-2025,Delhi,South,A,P5,1865,321,Wholesale
08-11-2025,Bangalore,North,D,P6,9572,152,Wholesale
16-11-2025,Bangalore,South,A,P3,4880,69,Retail
15-07-2025,Mumbai,West,C,P1,4743,441,Retail
23-04-2026,Delhi,West,C,P1,88060,35,Retail
22-02-2026,Chennai,West,A,P2,63300,173,Online
20-04-2026,Mumbai,West,D,P4,31538,453,Retail
05-04-2025,Mumbai,North,A,P1,22495,141,Wholesale
25-02-2025,Bangalore,West,E,P1,94060,160,Retail
01-02-2025,Delhi,North,A,P6,82882,183,Wholesale
19-08-2025,Mumbai,South,B,P4,23939,362,Retail
07-01-2026,Bangalore,South,A,P1,81350,27,Online
09-01-2025,Chennai,North,E,P3,22105,88,Wholesale
10-07-2025,Mumbai,South,B,P3,42210,3,Wholesale
27-12-2025,Chennai,South,D,P2,32052,129,Retail
19-07-2025,Chennai,West,B,P6,81234,319,Retail
30-11-2025,Bangalore,South,C,P2,60205,380,Online
10-06-2025,Delhi,South,E,P2,3970,93,Wholesale
28-03-2025,Chennai,North,C,P6,70300,173,Retail
21-01-2025,Mumbai,West,C,P3,2490,86,Retail
07-11-2025,Delhi,South,B,P2,7605,197,Wholesale
17-03-2025,Delhi,South,B,P2,25633,43,Online
17-03-2026,Bangalore,North,C,P3,96368,469,Wholesale
21-01-2026,Mumbai,South,D,P6,8478,123,Wholesale
21-05-2025,Mumbai,West,A,P4,85268,12,Online
06-05-2025,Bangalore,West,A,P2,36995,476,Wholesale
08-09-2025,Bangalore,West,E,P1,54403,203,Wholesale
23-01-2026,Delhi,North,B,P3,49024,143,Retail
25-03-2025,Chennai,West,A,P4,89345,125,Online
10-03-2026,Chennai,West,D,P1,69346,294,Online
06-01-2026,Chennai,West,E,P1,49445,318,Online
17-02-2025,Chennai,West,B,P5,90283,291,Retail
14-01-2026,Mumbai,West,A,P4,99498,240,Online
19-03-2025,Mumbai,West,C,P5,17276,109,Wholesale
30-01-2025,Bangalore,North,D,P3,44984,272,Wholesale
12-10-2025,Bangalore,West,D,P4,23245,485,Wholesale
16-05-2025,Chennai,South,B,P5,59273,192,Online
20-05-2025,Bangalore,North,D,P3,4403,143,Online
10-02-2025,Mumbai,South,B,P2,2752,224,Online
09-10-2025,Chennai,South,D,P1,45308,64,Retail
19-02-2025,Chennai,West,A,P3,29707,442,Retail
15-09-2025,Mumbai,South,B,P4,20013,251,Wholesale
07-11-2025,Delhi,South,D,P1,9659,80,Wholesale
26-12-2025,Chennai,South,A,P1,54940,353,Online
16-03-2026,Bangalore,West,A,P3,64635,168,Online
27-09-2025,Delhi,West,A,P2,94663,313,Online
14-05-2025,Mumbai,West,B,P3,55494,404,Retail
22-08-2025,Delhi,North,B,P6,84411,165,Wholesale
08-05-2025,Delhi,West,D,P5,12890,231,Wholesale
14-04-2025,Chennai,West,C,P5,66662,381,Retail
11-09-2025,Delhi,South,C,P6,54240,32,Online
05-04-2025,Bangalore,West,E,P5,6725,74,Online
03-12-2025,Chennai,South,C,P6,71914,400,Online
05-08-2025,Mumbai,West,C,P4,20155,389,Wholesale
02-03-2025,Bangalore,West,D,P3,79343,384,Wholesale
25-04-2026,Chennai,West,B,P1,9148,276,Online
25-09-2025,Delhi,West,C,P4,10007,56,Retail
29-08-2025,Bangalore,West,E,P5,79230,91,Online
13-01-2025,Chennai,West,D,P4,41565,299,Retail
27-05-2025,Chennai,West,A,P1,17385,383,Wholesale
04-03-2026,Mumbai,South,A,P4,86577,444,Wholesale
28-08-2025,Chennai,North,E,P2,12001,50,Wholesale
30-03-2025,Mumbai,North,B,P5,36933,59,Wholesale
05-04-2025,Delhi,West,A,P3,60442,84,Online
11-11-2025,Chennai,North,B,P6,4243,397,Wholesale
20-10-2025,Chennai,South,C,P5,90239,403,Retail
25-01-2025,Delhi,South,C,P5,95367,108,Online
29-09-2025,Chennai,South,C,P3,60575,498,Online
15-06-2025,Chennai,North,A,P3,76569,463,Online
03-03-2026,Bangalore,North,A,P1,80005,294,Online
07-09-2025,Mumbai,North,B,P1,13453,155,Retail
28-03-2025,Chennai,West,B,P2,24670,362,Wholesale
22-05-2025,Chennai,South,E,P4,22325,465,Retail
14-05-2025,Mumbai,South,C,P4,8862,458,Online
18-04-2026,Bangalore,West,D,P4,14720,292,Retail
06-10-2025,Mumbai,North,D,P6,85012,104,Retail
06-05-2025,Chennai,South,C,P5,45221,389,Online
12-11-2025,Delhi,North,E,P5,44142,51,Retail
31-01-2026,Delhi,West,B,P3,37688,370,Online
21-05-2025,Bangalore,North,A,P6,93136,432,Wholesale
22-12-2025,Bangalore,West,E,P2,6274,27,Wholesale
13-04-2025,Chennai,North,E,P2,41165,59,Online
14-08-2025,Bangalore,West,C,P4,76798,310,Retail
25-01-2026,Chennai,South,B,P3,69767,412,Retail
04-03-2025,Delhi,West,D,P4,95721,452,Online
21-10-2025,Bangalore,North,D,P5,86180,327,Online
19-01-2026,Chennai,South,D,P3,60387,264,Online
02-11-2025,Mumbai,North,E,P6,51286,15,Wholesale
11-09-2025,Bangalore,North,A,P4,29029,489,Online
29-06-2025,Chennai,West,B,P2,35566,285,Retail
09-02-2025,Chennai,West,A,P1,42432,231,Online
21-09-2025,Mumbai,North,D,P6,79465,201,Online
08-07-2025,Delhi,West,A,P5,58072,404,Retail
08-01-2025,Mumbai,North,E,P4,67640,193,Retail
14-04-2025,Chennai,West,C,P3,39044,7,Retail
13-08-2025,Mumbai,West,A,P3,90325,162,Online
03-02-2025,Mumbai,North,A,P4,91427,495,Wholesale
24-08-2025,Chennai,South,A,P6,17354,266,Online
08-04-2026,Delhi,West,D,P2,27640,379,Wholesale
16-08-2025,Mumbai,North,A,P4,66719,105,Retail
07-07-2025,Mumbai,South,B,P5,32214,304,Online
09-11-2025,Bangalore,West,E,P3,36413,70,Retail
06-03-2026,Bangalore,West,B,P5,87962,409,Retail
22-01-2025,Chennai,North,B,P6,45952,204,Online
09-12-2025,Chennai,West,D,P6,49595,360,Retail
09-02-2025,Chennai,North,A,P1,63223,297,Online
22-06-2025,Bangalore,North,E,P2,42112,359,Retail
15-03-2026,Chennai,West,E,P4,35062,78,Online
28-06-2025,Mumbai,South,E,P4,68172,395,Online
27-03-2025,Mumbai,West,A,P2,72758,268,Online
13-05-2025,Delhi,South,E,P3,60150,211,Retail
17-12-2025,Chennai,West,E,P4,75935,170,Online
13-01-2025,Mumbai,South,C,P2,40505,220,Retail
28-01-2025,Mumbai,West,C,P4,68108,53,Retail
25-03-2025,Delhi,South,E,P3,97320,211,Retail
09-04-2026,Mumbai,South,B,P2,68714,413,Online
14-11-2025,Delhi,West,A,P3,76056,45,Online
15-12-2025,Delhi,West,B,P4,64381,99,Retail
09-12-2025,Bangalore,North,B,P2,75421,23,Online
07-10-2025,Mumbai,South,A,P1,76885,444,Retail
20-12-2025,Bangalore,West,A,P4,99408,80,Retail
20-09-2025,Mumbai,North,D,P2,69634,229,Retail
15-06-2025,Bangalore,West,D,P1,3435,60,Wholesale
20-10-2025,Delhi,South,D,P2,22730,21,Retail
09-03-2025,Delhi,West,E,P5,35944,59,Online
14-08-2025,Delhi,West,E,P5,48875,168,Retail
19-06-2025,Delhi,North,E,P2,52638,257,Wholesale
27-03-2025,Mumbai,West,D,P2,39423,366,Wholesale
13-05-2025,Chennai,North,A,P5,67669,244,Wholesale
24-03-2026,Mumbai,South,E,P4,93828,229,Retail
27-06-2025,Bangalore,South,A,P5,78333,409,Online
09-12-2025,Mumbai,West,D,P5,12414,16,Wholesale
09-09-2025,Mumbai,North,A,P6,23740,289,Retail
15-01-2025,Bangalore,South,E,P5,73525,473,Online
11-08-2025,Delhi,West,A,P3,85487,22,Retail
14-01-2026,Bangalore,West,D,P4,86071,323,Wholesale
20-07-2025,Bangalore,West,E,P3,21962,195,Online
17-04-2025,Chennai,West,E,P4,53311,459,Online
07-09-2025,Chennai,West,D,P3,3618,43,Online
13-03-2026,Delhi,North,B,P6,45121,436,Wholesale
13-02-2026,Bangalore,West,C,P3,25326,63,Online
30-03-2025,Bangalore,West,D,P2,98560,389,Online
05-05-2025,Bangalore,West,A,P5,88548,364,Online
23-04-2025,Mumbai,West,B,P6,97357,25,Retail
14-04-2026,Chennai,West,D,P6,25236,294,Online
17-05-2025,Chennai,West,C,P2,81089,181,Retail
04-09-2025,Delhi,West,E,P2,43239,144,Online
15-06-2025,Chennai,South,C,P2,89729,224,Online
30-05-2025,Chennai,South,C,P1,74921,93,Retail
29-12-2025,Delhi,West,D,P6,34147,70,Online
09-12-2025,Bangalore,North,E,P4,62674,470,Retail
09-03-2026,Mumbai,West,E,P2,23580,457,Wholesale
09-03-2025,Delhi,North,C,P2,97968,394,Retail
09-08-2025,Chennai,North,D,P1,1678,439,Wholesale
28-09-2025,Delhi,North,E,P1,50771,398,Online
17-11-2025,Chennai,North,E,P5,15286,495,Retail
06-11-2025,Bangalore,North,A,P2,76391,359,Wholesale
18-02-2026,Bangalore,South,C,P4,70090,340,Retail
15-12-2025,Bangalore,West,B,P2,89241,325,Retail
20-01-2025,Chennai,South,C,P5,93215,327,Retail
16-10-2025,Delhi,South,D,P6,91535,360,Wholesale
10-04-2025,Chennai,West,E,P2,76630,310,Wholesale
09-09-2025,Bangalore,South,E,P1,29559,312,Wholesale
15-04-2026,Bangalore,West,A,P1,95384,462,Online
18-03-2025,Bangalore,West,E,P5,45319,313,Retail
15-05-2025,Chennai,West,E,P5,78172,143,Online
27-01-2026,Mumbai,West,B,P1,28052,465,Wholesale
16-02-2026,Bangalore,North,C,P1,17596,382,Online
22-06-2025,Delhi,North,E,P2,53687,212,Wholesale
29-12-2025,Bangalore,South,D,P5,85351,16,Online
20-07-2025,Chennai,West,B,P6,83091,233,Retail
05-08-2025,Delhi,West,B,P2,72848,149,Retail
11-01-2026,Chennai,West,A,P1,68168,331,Retail
27-07-2025,Mumbai,West,D,P4,73414,68,Retail
15-03-2025,Mumbai,North,B,P5,42300,153,Wholesale
11-01-2025,Chennai,North,C,P2,96426,322,Retail
14-10-2025,Bangalore,North,D,P5,54397,322,Online
13-09-2025,Delhi,South,C,P4,62840,219,Retail
12-01-2025,Bangalore,West,A,P6,76352,95,Online
15-01-2026,Chennai,North,A,P3,23491,303,Online
24-04-2026,Chennai,North,E,P1,26265,200,Wholesale
19-03-2025,Bangalore,West,C,P4,92859,112,Wholesale
11-03-2026,Delhi,North,C,P3,54406,328,Online
21-06-2025,Delhi,West,A,P2,89972,133,Wholesale
06-04-2025,Delhi,West,C,P4,46001,406,Wholesale
02-11-2025,Delhi,North,D,P3,3098,363,Wholesale
08-01-2026,Delhi,South,E,P4,68319,197,Wholesale
30-09-2025,Mumbai,West,E,P3,21256,424,Retail
23-02-2026,Mumbai,South,D,P2,85840,48,Retail
20-01-2026,Chennai,North,B,P2,33787,454,Online
17-02-2026,Mumbai,West,C,P2,15511,166,Online
28-06-2025,Delhi,West,B,P2,44899,327,Online
05-03-2025,Delhi,North,B,P2,33839,274,Wholesale
12-05-2025,Delhi,South,C,P6,49071,25,Retail
09-12-2025,Chennai,North,A,P3,69325,67,Online
16-02-2026,Chennai,North,C,P2,11203,89,Retail
29-09-2025,Bangalore,North,A,P4,37472,405,Online
15-11-2025,Mumbai,South,D,P4,51151,95,Wholesale
28-11-2025,Mumbai,West,A,P2,19061,366,Retail
13-03-2026,Bangalore,West,B,P4,56474,305,Online
07-12-2025,Bangalore,North,B,P2,88757,426,Retail
19-04-2025,Mumbai,North,B,P6,65638,80,Retail
30-09-2025,Delhi,South,A,P4,70200,308,Wholesale
17-06-2025,Mumbai,North,B,P5,49532,320,Retail
01-02-2026,Delhi,South,E,P1,40420,342,Wholesale
29-06-2025,Chennai,South,C,P4,17102,115,Retail
27-02-2025,Mumbai,South,B,P4,68419,125,Wholesale
25-04-2026,Mumbai,North,A,P6,6925,221,Retail
25-02-2026,Chennai,West,B,P1,70155,204,Online
20-03-2025,Chennai,South,A,P5,61131,118,Wholesale
05-04-2026,Chennai,West,C,P1,87024,430,Retail
02-03-2025,Chennai,South,A,P4,69331,43,Wholesale
04-01-2026,Chennai,North,C,P2,77514,319,Wholesale
01-05-2025,Bangalore,South,B,P5,47394,385,Wholesale
26-07-2025,Bangalore,South,E,P4,18644,154,Online
03-02-2025,Chennai,West,B,P2,65849,202,Retail
11-03-2025,Chennai,North,C,P2,88861,281,Online
17-01-2025,Chennai,South,D,P6,58488,89,Wholesale
20-01-2025,Chennai,North,D,P5,65081,107,Retail
02-04-2026,Delhi,West,D,P4,66027,132,Wholesale
11-11-2025,Delhi,North,B,P3,23520,338,Retail
10-03-2025,Chennai,North,A,P2,14295,60,Wholesale
03-08-2025,Chennai,West,E,P6,43508,299,Online
10-06-2025,Mumbai,South,E,P1,84914,72,Wholesale
12-04-2025,Chennai,South,B,P3,42586,263,Wholesale
11-01-2026,Chennai,North,C,P6,30994,401,Retail
25-07-2025,Bangalore,South,B,P1,91587,390,Online
25-05-2025,Delhi,West,D,P5,3311,426,Wholesale
26-02-2025,Chennai,North,C,P6,98002,428,Online
24-03-2025,Delhi,North,E,P2,9595,149,Online
20-01-2026,Delhi,South,B,P2,78946,2,Retail
26-09-2025,Mumbai,South,A,P5,14521,397,Retail
15-02-2026,Delhi,South,A,P2,5294,32,Retail
30-03-2026,Delhi,North,E,P6,92314,205,Online
06-07-2025,Chennai,South,C,P3,78241,29,Wholesale
06-01-2025,Bangalore,North,D,P6,45927,133,Retail
19-12-2025,Chennai,South,A,P3,34908,118,Online
16-12-2025,Chennai,North,A,P6,20190,346,Online
20-04-2025,Bangalore,North,B,P5,59781,486,Wholesale
11-02-2026,Bangalore,North,E,P6,93002,352,Online
18-05-2025,Mumbai,South,A,P4,37332,112,Retail
20-02-2025,Bangalore,South,B,P2,90427,466,Retail
07-02-2026,Chennai,West,C,P6,34380,17,Retail
20-02-2025,Bangalore,North,A,P6,41457,468,Retail
21-04-2026,Bangalore,South,E,P3,71033,399,Retail
28-03-2025,Bangalore,West,B,P1,99584,444,Online
09-03-2025,Delhi,West,C,P2,82375,207,Retail
25-03-2025,Mumbai,South,B,P3,17545,239,Retail
12-04-2026,Delhi,North,D,P3,82963,452,Retail
11-02-2025,Delhi,West,E,P3,95118,201,Retail
07-08-2025,Mumbai,West,E,P4,88518,428,Wholesale
26-02-2025,Delhi,North,A,P5,93635,494,Online
14-08-2025,Bangalore,South,B,P4,89939,289,Online
15-07-2025,Mumbai,North,C,P6,24747,379,Retail
05-09-2025,Delhi,North,A,P1,84859,266,Wholesale
15-06-2025,Chennai,South,E,P1,6447,175,Wholesale
03-03-2025,Delhi,West,B,P5,80985,363,Wholesale
20-09-2025,Chennai,North,C,P6,57474,129,Retail
22-04-2025,Bangalore,West,E,P5,51977,40,Wholesale
10-09-2025,Chennai,West,C,P3,1822,373,Wholesale
18-07-2025,Delhi,West,B,P1,24715,73,Retail
27-06-2025,Delhi,South,C,P3,1468,22,Retail
12-03-2026,Delhi,West,A,P5,43951,26,Wholesale
26-01-2025,Mumbai,North,A,P1,68798,291,Online
14-02-2026,Mumbai,North,B,P3,52818,33,Retail
03-09-2025,Delhi,North,E,P2,91432,10,Online
19-01-2025,Delhi,South,D,P6,8764,189,Online
22-09-2025,Bangalore,North,D,P2,18323,422,Online
13-11-2025,Mumbai,South,D,P3,68882,123,Retail
20-01-2025,Mumbai,West,E,P4,4145,403,Online
16-04-2025,Mumbai,West,A,P3,14761,196,Retail
25-08-2025,Chennai,South,A,P1,62884,339,Retail
02-11-2025,Delhi,South,A,P5,91252,135,Online
09-04-2026,Bangalore,South,B,P3,76253,140,Wholesale
03-09-2025,Bangalore,West,A,P1,17376,91,Wholesale
22-03-2025,Delhi,South,A,P1,18435,416,Retail
30-05-2025,Delhi,West,A,P2,21637,283,Online
01-02-2026,Bangalore,West,D,P3,77881,441,Online
31-01-2026,Chennai,North,C,P6,6225,85,Wholesale
10-01-2025,Bangalore,West,A,P4,47721,310,Online
17-11-2025,Chennai,South,C,P4,84289,453,Retail
12-08-2025,Chennai,South,A,P5,6293,339,Retail
18-02-2026,Mumbai,South,D,P5,93376,115,Online
21-09-2025,Delhi,West,D,P2,63290,373,Wholesale
29-05-2025,Mumbai,West,C,P3,73216,7,Online
05-10-2025,Chennai,North,D,P5,46544,334,Retail
01-10-2025,Bangalore,North,B,P3,93472,201,Retail
13-07-2025,Mumbai,South,E,P6,7803,37,Retail
08-03-2026,Bangalore,West,E,P4,16353,306,Wholesale
21-06-2025,Chennai,South,A,P1,81645,381,Retail
22-09-2025,Bangalore,South,D,P4,45817,393,Retail
27-03-2026,Mumbai,South,E,P2,89752,389,Online
06-11-2025,Chennai,North,C,P3,87993,54,Online
26-01-2025,Delhi,South,C,P1,13179,48,Wholesale
14-04-2026,Mumbai,North,C,P1,71502,265,Wholesale
16-12-2025,Mumbai,West,A,P2,54409,180,Online
21-04-2026,Delhi,South,E,P1,67953,235,Retail
22-12-2025,Chennai,North,E,P3,25864,30,Retail
26-01-2025,Delhi,West,E,P4,21082,334,Retail
03-02-2025,Mumbai,North,C,P3,37754,188,Online
21-09-2025,Chennai,South,C,P5,16406,259,Retail
18-05-2025,Bangalore,West,A,P1,20120,180,Online
31-10-2025,Mumbai,West,B,P1,39850,152,Wholesale
02-07-2025,Bangalore,West,E,P3,25605,156,Retail
29-12-2025,Delhi,North,A,P6,14798,167,Online
30-08-2025,Chennai,North,C,P2,99514,183,Retail
23-02-2025,Delhi,North,B,P6,62908,331,Online
07-04-2026,Bangalore,West,D,P3,77090,209,Retail
17-06-2025,Mumbai,South,B,P4,93917,82,Wholesale
29-04-2025,Chennai,South,A,P2,53173,499,Wholesale
23-05-2025,Delhi,West,B,P1,23814,209,Online
22-03-2025,Bangalore,South,C,P6,70908,153,Online
02-09-2025,Bangalore,West,B,P6,30968,361,Wholesale
06-02-2026,Mumbai,South,C,P1,8165,270,Online
18-12-2025,Bangalore,South,B,P2,12188,469,Wholesale
24-12-2025,Chennai,South,A,P2,17791,267,Retail
11-02-2026,Bangalore,North,D,P2,19660,175,Wholesale
03-03-2025,Mumbai,North,E,P1,82831,283,Retail
15-02-2025,Delhi,West,B,P1,73936,4,Online
28-03-2025,Chennai,North,D,P6,7753,435,Wholesale
09-04-2025,Delhi,West,B,P6,66299,105,Retail
22-10-2025,Delhi,North,D,P1,81143,290,Wholesale
03-02-2026,Bangalore,South,C,P1,1825,424,Retail
22-02-2025,Bangalore,North,D,P1,12312,71,Online
17-04-2026,Mumbai,North,E,P3,39313,274,Online
11-07-2025,Bangalore,North,D,P3,25971,19,Wholesale
23-03-2026,Bangalore,West,E,P3,49057,466,Retail
21-04-2026,Delhi,West,E,P2,92707,143,Online
21-03-2025,Chennai,South,D,P1,82687,75,Retail
16-01-2025,Bangalore,South,E,P6,30985,140,Online
26-12-2025,Chennai,South,E,P6,11684,291,Retail
22-11-2025,Bangalore,North,C,P3,96130,36,Retail
13-07-2025,Bangalore,South,A,P2,81101,245,Retail
21-05-2025,Mumbai,West,C,P4,92220,242,Retail
18-04-2025,Bangalore,South,A,P5,20696,396,Online
30-10-2025,Mumbai,South,A,P4,58101,144,Retail
22-09-2025,Delhi,South,C,P4,6738,220,Retail
23-03-2026,Chennai,South,E,P5,33997,172,Wholesale
17-10-2025,Bangalore,South,C,P6,1245,231,Online
28-07-2025,Mumbai,West,E,P2,74828,300,Wholesale
20-04-2026,Delhi,North,C,P5,3856,420,Wholesale
17-02-2026,Bangalore,South,C,P2,8787,443,Retail
14-06-2025,Mumbai,North,B,P4,53152,414,Wholesale
03-03-2026,Mumbai,South,D,P5,60037,16,Retail
08-12-2025,Delhi,North,C,P4,21553,336,Wholesale
06-01-2026,Bangalore,West,D,P5,18510,113,Online
16-11-2025,Bangalore,North,E,P5,10307,84,Online
01-06-2025,Chennai,South,B,P1,41693,9,Wholesale
31-03-2026,Bangalore,North,B,P3,26836,125,Wholesale
17-10-2025,Mumbai,North,A,P3,61114,46,Online
08-03-2026,Chennai,South,D,P4,88645,389,Retail
25-09-2025,Chennai,North,B,P4,55195,223,Wholesale
31-05-2025,Bangalore,South,E,P4,91643,274,Retail
26-07-2025,Chennai,West,A,P1,47102,428,Retail
12-09-2025,Mumbai,South,B,P1,30534,214,Retail
19-12-2025,Mumbai,West,E,P4,54246,295,Online
12-01-2026,Delhi,North,D,P1,16219,322,Online
21-05-2025,Mumbai,South,E,P5,34625,122,Wholesale
09-12-2025,Delhi,North,E,P5,47029,498,Wholesale
24-12-2025,Chennai,West,E,P5,81645,442,Online
06-04-2025,Delhi,West,C,P3,90248,323,Retail
05-03-2026,Bangalore,North,B,P5,48111,431,Wholesale
05-01-2026,Delhi,South,E,P3,57638,348,Wholesale
15-08-2025,Bangalore,South,A,P5,71787,331,Online
12-07-2025,Chennai,South,C,P4,41844,74,Wholesale
30-10-2025,Delhi,South,E,P3,4618,84,Wholesale
10-11-2025,Mumbai,West,E,P1,3140,95,Wholesale
24-01-2026,Bangalore,South,B,P6,53184,437,Retail
12-01-2026,Chennai,North,C,P3,79753,51,Online
06-04-2026,Mumbai,West,E,P2,85279,429,Retail
28-04-2025,Bangalore,North,E,P3,72306,432,Online
05-01-2025,Chennai,North,D,P5,27917,244,Retail
20-03-2026,Chennai,North,A,P5,3780,119,Wholesale
18-12-2025,Mumbai,West,A,P5,22077,406,Retail
31-08-2025,Chennai,South,B,P1,13729,82,Retail
21-01-2025,Delhi,North,C,P4,85597,12,Online
01-06-2025,Chennai,North,E,P3,88713,207,Wholesale
08-05-2025,Bangalore,South,C,P1,87637,439,Online
04-05-2025,Bangalore,South,B,P2,97919,354,Wholesale
26-05-2025,Bangalore,South,D,P3,1462,45,Wholesale
04-10-2025,Delhi,South,B,P6,84262,92,Wholesale
06-11-2025,Mumbai,North,A,P5,34388,447,Retail
29-01-2026,Delhi,West,D,P1,37774,192,Retail
01-06-2025,Delhi,South,E,P1,28875,172,Wholesale
26-12-2025,Delhi,South,B,P3,55179,271,Online
21-04-2025,Chennai,North,C,P6,77591,380,Online
14-04-2026,Mumbai,South,C,P1,74462,227,Retail
18-04-2026,Chennai,North,A,P1,49524,401,Online
26-04-2025,Delhi,North,A,P1,46057,486,Wholesale
07-07-2025,Bangalore,North,A,P3,23126,75,Online
26-02-2025,Delhi,North,A,P5,53634,317,Wholesale
08-09-2025,Mumbai,South,E,P6,18158,410,Online
19-01-2026,Bangalore,West,D,P1,61520,413,Retail
11-02-2026,Mumbai,South,A,P1,67777,244,Online
30-05-2025,Delhi,West,B,P4,93434,89,Retail
28-03-2026,Mumbai,South,E,P6,67471,4,Online
11-06-2025,Chennai,North,D,P6,97276,411,Retail
30-04-2025,Bangalore,South,E,P2,76065,42,Online
11-03-2025,Mumbai,North,C,P4,20913,214,Wholesale
16-02-2026,Bangalore,South,E,P5,71435,152,Online
17-12-2025,Bangalore,North,E,P4,45031,19,Online
